takevisits.site	takevisits.country	takevisits.source	takevisits.site2	takevisits.traffic_source	takevisits.landingpage	takevisits.sendingpage	takevisits.user	takevisits.pages	takevisits.year	takevisits.month	takevisits.day
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/126944171/antena-digital-para-tv-dtv-100-vhf-uhf-fm-e-hdtv-aquario?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35164&gclid=CMuFyofes9MCFUYIkQodprsAjw&opn=XMLGOOGLE&sellerId=21248546000136	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1AVNE_pt-BRBR727BR727&ion=1&espv=2&ie=UTF-8#q=pre%C3%A7o+de+antenas+digitais+internas+para+tv	b7184c7dd2882df8e4fc4838ab2c9b0ccc781cf8	["submarino.com.br/produto/126944171/antena-digital-para-tv-dtv-100-vhf-uhf-fm-e-hdtv-aquario?WT.srch=1&condition=NEW&epar=bp_pl_00_go_g35164&gclid=CMuFyofes9MCFUYIkQodprsAjw&opn=XMLGOOGLE&sellerId=21248546000136","submarino.com.br/produto/126944171/antena-digital-para-tv-dtv-100-vhf-uhf-fm-e-hdtv-aquario?DCSext.recom=RR_b2wAds-&api=b2wads&chave=b2wads_58ec393c17e124414aff0d73_21603834000161&condition=NEW&context=product&nm_origem=rec_b2wAds-&nm_ranking_rec=5&pos=4&sellerId=21603834000161&sellerName=Quero+Sinal","submarino.com.br/parceiros/126944171/antena-digital-para-tv-dtv-100-vhf-uhf-fm-e-hdtv-aquario?DCSext.recom=RR_b2wAds-&api=b2wads&chave=b2wads_58ec393c17e124414aff0d73_21603834000161&condition=NEW&context=product&nm_origem=rec_b2wAds-&nm_ranking_rec=5&pos=4&productSku=126944189&sellerId=21603834000161&sellerName=Quero+Sinal","submarino.com.br/produto/127863647/antena-digital-interna-passiva-at3016-semp-toshiba?DCSext.recom=RR_item_page.rr1-ClickCP&condition=NEW&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=2"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/125535800/smartphone-lg-k4-dual-chip-desbloqueado-android-5.1-tela-4.5-8gb-4g-camera-5mp-branco?WT.srch=1&condition=NEW&epar=bp_pl_00_go_tel_geral_1p&gclid=CIPkuvLcs9MCFUNAhgod0BcL6A&opn=XMLGOOGLE&sellerId=00776574000660	google.com.br/#q=lg+k4	d3b5f6ff7577153b15ae838bf2d7b68b308615af	["submarino.com.br/produto/125535800/smartphone-lg-k4-dual-chip-desbloqueado-android-5.1-tela-4.5-8gb-4g-camera-5mp-branco?WT.srch=1&condition=NEW&epar=bp_pl_00_go_tel_geral_1p&gclid=CIPkuvLcs9MCFUNAhgod0BcL6A&opn=XMLGOOGLE&sellerId=00776574000660","submarino.com.br/produto/125535800/smartphone-lg-k4-dual-chip-desbloqueado-android-5.1-tela-4.5-8gb-4g-camera-5mp-branco?WT.srch=1&condition=NEW&epar=bp_pl_00_go_tel_geral_1p&gclid=CIPkuvLcs9MCFUNAhgod0BcL6A&opn=XMLGOOGLE&sellerId=00776574000660","submarino.com.br/categoria/433804?ordenacao=lowerPrice","submarino.com.br/produto/125532879/smartphone-lg-k4-dual-chip-android-5.1-tela-4.5-8gb-4g-camera-5mp-azul-escuro?condition=NEW","submarino.com.br/produto/125532879/smartphone-lg-k4-dual-chip-android-5.1-tela-4.5-8gb-4g-camera-5mp-azul-escuro?condition=NEW","submarino.com.br/produto/125532879/smartphone-lg-k4-dual-chip-android-5.1-tela-4.5-8gb-4g-camera-5mp-azul-escuro?condition=NEW","submarino.com.br/produto/125535800/smartphone-lg-k4-dual-chip-desbloqueado-android-5.1-tela-4.5-8gb-4g-camera-5mp-branco?WT.srch=1&condition=NEW&epar=bp_pl_00_go_tel_geral_1p&gclid=CIPkuvLcs9MCFUNAhgod0BcL6A&opn=XMLGOOGLE&sellerId=00776574000660"]	17	4	20
submarino.com.br*	76	1240	google.com.br	1	submarino.com.br/produto/17128206/alcatel-af8050-aero-flipcase-pixi-4-6-3g-grey?WT.srch=1&condition=NEW&cor=preto&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Hjr3cxaqD6zSTLMQxKuwCxEmi9DKFrtESEW4l9uojoaAj5a8P8HAQ&opn=XMLGOOGLE&sellerId=20606094000154	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=smartphone+de+200+reais	f1ecd10ff7b2a09d1dd18be34efd8dd866d3e6f1	["submarino.com.br/produto/17128206/alcatel-af8050-aero-flipcase-pixi-4-6-3g-grey?WT.srch=1&condition=NEW&cor=preto&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Hjr3cxaqD6zSTLMQxKuwCxEmi9DKFrtESEW4l9uojoaAj5a8P8HAQ&opn=XMLGOOGLE&sellerId=20606094000154"]	17	4	20
submarino.com.br*	76	576	google.com.br	1	submarino.com.br/produto/17276663/boneco-buzz-lightyear-toy-story-fala-21-frases-em-portugues?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35145&gclid=CJbJ2d7LtNMCFYgFkQodctINFw&opn=XMLGOOGLE&sellerId=8378720000105	google.com.br/search?q=buzz+lightyear&tbm=shop&source=lnms&sa=X&ved=0ahUKEwimyKXVy7TTAhXHj1QKHdAbBZcQ_AUICSgC&biw=1366&bih=662&dpr=1#spd=14151219145552747113	dd7dij6clafdb9p5jcfn39mli5i	["submarino.com.br/produto/17276663/boneco-buzz-lightyear-toy-story-fala-21-frases-em-portugues?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35145&gclid=CJbJ2d7LtNMCFYgFkQodctINFw&opn=XMLGOOGLE&sellerId=8378720000105"]	17	4	20
submarino.com.br*	76	576	filmesviatorrents.info	5	submarino.com.br	filmesviatorrents.info	lrreor8npp1ok7h51p2jibjq93k	["submarino.com.br","submarino.com.br/produto/128869371/smartphone-moto-z-power-e-projector-edition-dual-chip-android-6.0-tela-5-5-64gb-camera-13mp-branco?DCSext.recom=RR_home_page.rr1-MultiItemPersonalizedViewCP&condition=NEW&nm_origem=rec_home_page.rr1-MultiItemPersonalizedViewCP&nm_ranking_rec=3&oferta=58d4397669e9c2b624862a5e","submarino.com.br"]	17	4	20
submarino.com.br*	76	576	ferramix.com.br	1	submarino.com.br/produto/16684676/kit-chave-soquete-universal-inteligente?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35170&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0HWfa4HcBRv8b3D5-w_bgHDYOMo6-6YVZHxbRSMhcKwaAmKW8P8HAQ&opn=XMLGOOGLE&sellerId=74626532000175	ferramix.com.br/chave-catraca-manual-3-8-cabo-emborrachado-5nd-eda-p732/?afiliadoid=34&utm_source=google&utm_medium=cpc&utm_content=Chave%20Catraca%20Manual%203/8%22%20Cabo%20Emborrachado%205ND%20EDA&utm_campaign=&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0HJ6w34N9VYuydmKSX69Af3tGSfDWYeeemnRT2HyYMoaAuoS8P8HAQ	q5gmcr0bmhadkeb03f06i17hm8o	["submarino.com.br/produto/16684676/kit-chave-soquete-universal-inteligente?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35170&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0HWfa4HcBRv8b3D5-w_bgHDYOMo6-6YVZHxbRSMhcKwaAmKW8P8HAQ&opn=XMLGOOGLE&sellerId=74626532000175"]	17	4	20
submarino.com.br*	76	586	magazineluiza.com.br	5	submarino.com.br	magazineluiza.com.br/busca/Tablet%20Multilaser%20M7I	MSr1I7NQm8wPvarZBPIV4TvAx3B4pVsY	["submarino.com.br","submarino.com.br/busca/?conteudo=Tablet%20Multilaser%20M7I%20","submarino.com.br/produto/18536747/tablet-m7i-3g-quad-8gb-7-gps-branco-multilaser-nb245?condition=NEW&oferta=58d54f9c69e9c2b624e57300"]	17	4	20
submarino.com.br*	76	1240	NULL	6	cliente.submarino.com.br/s	NULL	d8788f141f643efe1499bdf76866d6d76bee6986	["cliente.submarino.com.br/s","submarino.com.br/busca?conteudo=__e-m-a-i-l__","minhaconta.submarino.com.br/#/account/home","cliente.submarino.com.br/s/?guest=false&h=responsive","cliente.submarino.com.br/s/?p=l,s&h=responsive"]	17	4	20
submarino.com.br*	76	13022	NULL	6	submarino.com.br/produto/124196105/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-branco?condition=NEW	NULL	j9rtAUbnJCPezz4	["submarino.com.br/produto/124196105/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-branco?condition=NEW","submarino.com.br/garantia/124196105/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-branco?buyboxToken=smartbuybox-suba-v2-3da62974-32ad-45df-88ff-c528d389857d&condition=NEW&offerType&pricingId=58ee923d36d1a0001700dedd&productId=124196105&productSku=124196113&sellerId=00776574000660","submarino.com.br/produto/124196105/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-branco?condition=NEW","sacola.submarino.com.br/simple-basket?cartId=Htdqq0bFDRpXhKY8XBEpngZo686","cliente.submarino.com.br/s/?p=l,s,g&h=basket&next=https%3A%2F%2Fsacola.submarino.com.br%2Fcurrent-checkout%2F%3FcartId%3DHtdqq0bFDRpXhKY8XBEpngZo686%23%2Fpayment%2F","sacola.submarino.com.br/current-checkout/?cartId=Htdqq0bFDRpXhKY8XBEpngZo686#/payment","sacola.submarino.com.br/current-checkout/?cartId=Htdqq0bFDRpXhKY8XBEpngZo686#/purchase?oneClick=false","submarino.com.br/busca/?conteudo=Samsung+Galaxy+J7+metal","submarino.com.br/produto/128011681/smartphone-samsung-galaxy-j7-metal-dual-chip-android-6.0-tela-5.5-16gb-4g-camera-13mp-preto?condition=NEW","submarino.com.br/lojista/77461236000182","submarino.com.br/produto/128010777/smartphone-samsung-galaxy-j7-metal-dual-chip-android-6.0-tela-5.5-16gb-4g-camera-13mp-dourado?condition=NEW","submarino.com.br/lojista/77461236000182","submarino.com.br/busca/?conteudo=Smartphone%20Samsung%20Galaxy%20J7%20Duos%2016GB%20Preto","submarino.com.br/produto/124196121/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-preto?condition=NEW","submarino.com.br/busca/?conteudo=Smartphone+Samsung+Galaxy+J7+metal","submarino.com.br/lojista/77461236000182","submarino.com.br/produto/128010777/smartphone-samsung-galaxy-j7-metal-dual-chip-android-6.0-tela-5.5-16gb-4g-camera-13mp-dourado?condition=NEW","submarino.com.br/busca/?conteudo=Smartphone%20Samsung%20Galaxy%20J7%20prime","submarino.com.br/produto/129542708/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-preto?condition=NEW"]	17	4	20
submarino.com.br*	76	13022	google.com.br	1	submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado	google.com.br/search?q=Smartphone+Samsung+Galaxy+J7+Prime&oq=Smartphone+Samsung+Galaxy+J7+Prime&aqs=chrome..69i57j69i60l2j69i59j69i60.280j0j7&sourceid=chrome&ie=UTF-8	j9rtAUbnJCPezz4	["submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado","submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado","sacola.submarino.com.br/current-checkout/?cartId=Htdqq0bFDRpXhKY8XBEpngZo686#/purchase?oneClick=false","submarino.com.br/produto/124196121/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-preto?condition=NEW","submarino.com.br/busca/?conteudo=Smartphone%20Samsung%20Galaxy%20J7%20prime","submarino.com.br/produto/129542708/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-preto?condition=NEW","submarino.com.br/garantia/124196121/smartphone-samsung-galaxy-j7-duos-dual-chip-android-5.1-tela-5.5-16gb-4g-camera-13mp-preto?buyboxToken=smartbuybox-suba-v2-1340bd67-0cfb-46ec-9635-de506fd5b2a1&condition=NEW&offerType&pricingId=58f68f1a5f15030016441540&productId=124196121&productSku=124196130&sellerId=00776574000660","sacola.submarino.com.br/simple-basket?cartId=Zq4S7eNlbwNVynNXAeKaMTeC7q","sacola.submarino.com.br/current-checkout/?cartId=Zq4S7eNlbwNVynNXAeKaMTeC7q#/payment","sacola.submarino.com.br/current-checkout/?cartId=Zq4S7eNlbwNVynNXAeKaMTeC7q#/purchase?oneClick=false","sacola.submarino.com.br/api/v1/bank-slip?orderid=03-493077232&customerToken=KfR3fxwiE3ZF2tdRHSQwLjVmx3G89oSGP81b0labykFyF6HhKUIGep_9mRosQnA4&mediaType=pdf"]	17	4	20
submarino.com.br*	76	13022	kabum.com.br	1	submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado	kabum.com.br/cgi-local/site/produtos/descricao.cgi?codigo=83940&origem=48&utm_source=ZOOM&utm_medium=COMPARADOR&utm_term=SMARTPHONE%20SAMSUNG%20GALAXY%20J7%20PRIME%20G610M%20DS%20OCTA%20CORE%201%206GHZ%20ANDROID%206%200%201%2013MP%2032GB%20TELA%205%205%20LEITOR%20DIGITAL%20DUAL%20CHIP%20DESB%20PRETO&utm_content=SAMSUNG&utm_campaign=SMARTPHONE%20SAMSUNG%20GALAXY%20J7%20PRIME%20G610M%20DS%20OCTA%20CORE%201%206GHZ%20ANDROID%206%200%201%2013MP%2032GB%20TELA%205%205%20LEITOR%20DIGITAL%20DUAL%20CHIP%20DESB%20PRETO	j9rtAUbnJCPezz4	["submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado"]	17	4	20
submarino.com.br*	76	3017	google.com.br	1	submarino.com.br/produto/116217050/capsula-de-cappuccino-classic-tres-10-capsulas	google.com.br/search?q=caneca+capuccino+240ml&source=lnms&sa=X&ved=0ahUKEwj2-eaZt7TTAhWMCsAKHZOQCgYQ_AUIBSgA&biw=1366&bih=633&dpr=1#q=c%C3%A1psula+de+cappuccino+classic+tres	54450988310399	["submarino.com.br/produto/116217050/capsula-de-cappuccino-classic-tres-10-capsulas"]	17	4	20
submarino.com.br*	76	576	americanas.com.br	5	submarino.com.br/oferta-do-dia?chave=prf_hm_tt_0_1_wow	americanas.com.br/oferta-do-dia?chave=prf_hm_0_tt_7_	jhjrmni6mf17b4pq31phmbfhiag	["submarino.com.br/oferta-do-dia?chave=prf_hm_tt_0_1_wow","submarino.com.br/busca/?conteudo=processador","submarino.com.br/produto/125053405/processador-de-alimentos-philips-viva-branco-e-dourado-ri7636-com-2-velocidades-750w?condition=NEW","submarino.com.br/produto/128774435/multiprocessador-de-alimentos-philco-all-in-one-2-velocidades-pulsar-vermelho-800w?DCSext.recom=RR_item_page.rr1-ClickCP&condition=NEW&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=5","submarino.com.br/produto/125053405/processador-de-alimentos-philips-viva-branco-e-dourado-ri7636-com-2-velocidades-750w?condition=NEW","submarino.com.br/busca/?conteudo=processador","submarino.com.br/busca/?conteudo=processador&filtro=%5B%7B%22id%22%3A%22common_filter%5BMarca%5D%22%2C%22value%22%3A%22Philips%20walita%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=moreRelevant&origem=neemu","submarino.com.br/produto/125053376/processador-de-alimentos-philips-viva-preto-e-vermelho-ri7632-3-em-1-com-2-velocidades-e-pulsar-650w?condition=NEW","submarino.com.br/busca/?conteudo=processador&filtro=%5B%7B%22id%22%3A%22common_filter%5BMarca%5D%22%2C%22value%22%3A%22Philips%20walita%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=moreRelevant&origem=neemu","submarino.com.br/busca/?conteudo=processador&filtro=%5B%7B%22id%22%3A%22common_filter%5BMarca%5D%22%2C%22value%22%3A%22Philips%20walita%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=moreRelevant&origem=neemu","submarino.com.br/produto/125053405/processador-de-alimentos-philips-viva-branco-e-dourado-ri7636-com-2-velocidades-750w?condition=NEW"]	17	4	20
submarino.com.br*	76	576	kabum.com.br	5	submarino.com.br/produto/128361235/monitor-led-29-gamer-lg-ultrawide-full-hd-29um68?epar=em_at_ap_ef_cesta_apostas_sub&rmid=21_04_17_BLAST_FERIADO&rrid=aldonei@hotmail.com	kabum.com.br/computadores/monitores/gamers/24-polegadas	r1eoirlipmfbor8ebrp70hr7l3c	["submarino.com.br/produto/128361235/monitor-led-29-gamer-lg-ultrawide-full-hd-29um68?epar=em_at_ap_ef_cesta_apostas_sub&rmid=21_04_17_BLAST_FERIADO&rrid=aldonei@hotmail.com"]	17	4	20
submarino.com.br*	76	586	outlook.live.com	3	submarino.com.br/produto/11543876/mary-lou-manizer-the-balm-iluminador-facial-8.5g?epar=em_at_nv_00_navegado_d-1&opn=EMASUBAT&rmid=Navegado%20D-1&rbid=c935e6168348bde1e2e20efc6ae34542a100e54d33427d9908472fd4c44bcd03fa113df024f9274e696f4caa47d199e8	outlook.live.com/owa/?id=64855&owa=1&owasuffix=owa%2f&path=/mail/junkemail	rRHKLtlFGTfD7IZTmjsHHfXxg5XnH1MT	["submarino.com.br/produto/11543876/mary-lou-manizer-the-balm-iluminador-facial-8.5g?epar=em_at_nv_00_navegado_d-1&opn=EMASUBAT&rmid=Navegado%20D-1&rbid=c935e6168348bde1e2e20efc6ae34542a100e54d33427d9908472fd4c44bcd03fa113df024f9274e696f4caa47d199e8","submarino.com.br/categoria/293608","submarino.com.br/produto/12937681/blush-sombra-e-iluminador-cindy-lou-manizer?condition=NEW"]	17	4	20
submarino.com.br*	76	586	google.com.br	1	submarino.com.br/?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-161104-131001&franq=AFL-03-191713	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=submarino	uKo93PXVNLYe16RBaskOMgxZKxtd3OAt	["submarino.com.br/?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-161104-131001&franq=AFL-03-191713"]	17	4	20
submarino.com.br*	76	99992	NULL	5	submarino.com.br/portal/hotsite_novo/0/sl32-gamersindahouse/259294?epar=em_ng_bl_00_sub_200417&opn=EMAILSUB200417&rmid=OFERTAS%20SUB%2020-04-17&rbid=81aa815be14d4961c4676e17cb78a93cb22f7889a443ac45bf4b330a1108f2bc072e87c418a877015de82160cde5345e	NULL	7dFPrDWLyyglKqE	["submarino.com.br/portal/hotsite_novo/0/sl32-gamersindahouse/259294?epar=em_ng_bl_00_sub_200417&opn=EMAILSUB200417&rmid=OFERTAS%20SUB%2020-04-17&rbid=81aa815be14d4961c4676e17cb78a93cb22f7889a443ac45bf4b330a1108f2bc072e87c418a877015de82160cde5345e"]	17	4	20
submarino.com.br*	76	99992	NULL	5	submarino.com.br	NULL	7dFPrDWLyyglKqE	["submarino.com.br","submarino.com.br/landingpage/galaxys8?chave=pm_hm_dt_tel_1_galaxys8_1804","submarino.com.br/produto/132118457/smartphone-samsung-galaxy-s8-dual-chip-android-7.0-tela-5.8-octa-core-2.3ghz-64gb-4g-camera-12mp-prata?condition=NEW&oferta=58f60f40079998c697833f77"]	17	4	20
submarino.com.br*	76	99992	google.com.br	1	submarino.com.br/produto/17946399/auto-radio-mp3-pioneer-mvh-x288fd?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35140&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0OhnuTac0YwF-h-ycPG34L0oG6V4PhRREOJ6Of0l4n8aAvsl8P8HAQ&opn=XMLGOOGLE&sellerId=10576972000182	google.com.br/search?q=som+automotivo&safe=active&noj=1&tbs=vw:l,ss:44,p_ord:p&tbm=shop&ei=eb_4WMuNGYK6wAS134eYDQ&start=220&sa=N&biw=1360&bih=650#spd=5079800418457745874	QRmYdjc0ivMZsQp	["submarino.com.br/produto/17946399/auto-radio-mp3-pioneer-mvh-x288fd?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35140&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0OhnuTac0YwF-h-ycPG34L0oG6V4PhRREOJ6Of0l4n8aAvsl8P8HAQ&opn=XMLGOOGLE&sellerId=10576972000182"]	17	4	20
submarino.com.br*	76	99992	buscape.com.br	6	submarino.com.br/produto/122701454/smart-tv-led-40-samsung-40j5500-full-hd-com-conversor-digital-3-hdmi-2-usb-wi-fi-120hz?condition=NEW&epar=102414&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660	buscape.com.br/smart-tv-samsung-serie-5-un40j5500ag-40-polegadas-led-plana	YAUHjhYs2dm28t7	["submarino.com.br/produto/122701454/smart-tv-led-40-samsung-40j5500-full-hd-com-conversor-digital-3-hdmi-2-usb-wi-fi-120hz?condition=NEW&epar=102414&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660","submarino.com.br/produto/124129771/smart-tv-led-40-samsung-full-hd-un40j5500agxzd-3hdmi-2usb-120-hz-soundbar-samsung-hw-h370-120w-2.1-canais-bluetooth?condition=NEW&epar=102414&hl=lower&opn=COMPARADORESSUB&s_term=COMPARADORESSUB&sellerId=00776574000660"]	17	4	20
submarino.com.br*	76	99992	NULL	5	submarino.com.br/produto/121227607/modelador-de-cachos-profissional-life-curl-azul-new-hair?epar=em_at_bd_ef_navegado1_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=kmlpatriota@gmail.com	NULL	kYRU1yK4SSMjfa9	["submarino.com.br/produto/121227607/modelador-de-cachos-profissional-life-curl-azul-new-hair?epar=em_at_bd_ef_navegado1_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=kmlpatriota@gmail.com"]	17	4	20
submarino.com.br*	76	99992	outlook.live.com	5	submarino.com.br/produto/17376708/balcao-multiuso-cbm-nathalia-1-porta-com-espaco-para-micro-ondas-branco?WT.srch=1&condition=NEW&cor=Branco&epar=bp_pl_00_go_g35210&gclid=Cj0KEQiA39_BBRD0w-_rmOrc__8BEiQA-ETxXYREZ-eOxdqS6tfINxMjeTdIfKBIX_WnQ2KFM9hD0lEaAqnB8P8HAQ&opn=XMLGOOGLE&sellerId=2158816004756	outlook.live.com/owa	mbdPpAbQ38egeka	["submarino.com.br/produto/17376708/balcao-multiuso-cbm-nathalia-1-porta-com-espaco-para-micro-ondas-branco?WT.srch=1&condition=NEW&cor=Branco&epar=bp_pl_00_go_g35210&gclid=Cj0KEQiA39_BBRD0w-_rmOrc__8BEiQA-ETxXYREZ-eOxdqS6tfINxMjeTdIfKBIX_WnQ2KFM9hD0lEaAqnB8P8HAQ&opn=XMLGOOGLE&sellerId=2158816004756","submarino.com.br/landingpage/galaxys8?chave=pm_hm_th_tel_1_sub_galaxys8_1804","submarino.com.br/busca/?conteudo=Saco%20%C3%80%20V%C3%A1cuo%20Protetor%20Organizador%20-%20Roupa%20Cobertor%20Edredom","submarino.com.br/produto/16412401/saco-a-vacuo-protetor-organizador-roupa-cobertor-edredom?condition=NEW&oferta=58d4622969e9c2b6248fda9e","cliente.submarino.com.br/s/?guest=false&h=responsive","minhaconta.submarino.com.br/#/account/home","minhaconta.submarino.com.br/#/orders/order/03-492624093"]	17	4	20
submarino.com.br*	76	99992	NULL	5	submarino.com.br	NULL	n7aIbksLcqnUjCT	["submarino.com.br","submarino.com.br/busca/?conteudo=sofacama","submarino.com.br/busca/?conteudo=sofa%20cama","submarino.com.br/busca/?conteudo=sofa+cama&limite=24&offset=24","submarino.com.br/categoria/309891","submarino.com.br/categoria/309891?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22460535%22%2C%22fixed%22%3Atrue%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/309891?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22331479%22%2C%22fixed%22%3Atrue%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/309891?filtro=%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22331479%22%2C%22fixed%22%3Atrue%7D&limite=24&offset=24&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/309891?filtro=%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22331479%22%2C%22fixed%22%3Atrue%7D&limite=24&offset=48&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/309891?filtro=%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22331479%22%2C%22fixed%22%3Atrue%7D&limite=24&offset=72&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/309891?filtro=%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22331479%22%2C%22fixed%22%3Atrue%7D&limite=24&offset=96&ordenacao=bestSellers&origem=omega","submarino.com.br/produto/22094130?oferta=58f4fe99079998c697c9b344","submarino.com.br/produto/22094130/lapiseira-parker-classic-aco-ct-0-9mm-nova?condition=NEW&oferta=58f4fe99079998c697c9b344"]	17	4	20
submarino.com.br*	76	99992	google.com.br	1	submarino.com.br/produto/11479772/maquina-para-cafe-inissia-preta-nespresso-220v?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35154&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0MZYbsb6wmZ_5GXs2aqSUHst-pEezUsYYIymCOnsyukaAi2h8P8HAQ&opn=XMLGOOGLE&sellerId=1490698000133	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=cafeteira+nespresso	whFvEP7BUngbAz8	["submarino.com.br/produto/11479772/maquina-para-cafe-inissia-preta-nespresso-220v?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35154&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0MZYbsb6wmZ_5GXs2aqSUHst-pEezUsYYIymCOnsyukaAi2h8P8HAQ&opn=XMLGOOGLE&sellerId=1490698000133"]	17	4	20
submarino.com.br*	76	99992	NULL	6	minhaconta.submarino.com.br/#/orders/order/03-493023197	NULL	BTKziFiFjauc1Pq	["minhaconta.submarino.com.br/#/orders/order/03-493023197","cliente.submarino.com.br/s/?p=l,lg&h=responsive&next=https://minhaconta.submarino.com.br/%23/orders/order/03-493023197"]	17	4	20
submarino.com.br*	76	99992	NULL	6	minhaconta.submarino.com.br/#/orders/order/03-493023197	NULL	BTKziFiFjauc1Pq	["minhaconta.submarino.com.br/#/orders/order/03-493023197","submarino.com.br/produto/129543938/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-dourado?epar=em_at_nv_ef_navegado_hh_sub&opn=SFBASKET2017&rmid=Navegado%20HH%20FINANCE&rrid=duarte@procempa.com.br","img.submarino.com.br/mktsuba/2017/planodemidia/samsung/Regulamento_Compre_e_Ganhe_-_Samsung_-_Dia_das_Maes_-_17-04-2017_-_Final....pdf"]	17	4	20
submarino.com.br*	76	99992	NULL	6	minhaconta.submarino.com.br/#/orders/home	NULL	BTKziFiFjauc1Pq	["minhaconta.submarino.com.br/#/orders/home","minhaconta.submarino.com.br/#/orders/order/03-493023197"]	17	4	20
